Filename,Test_index,Presentation,Question,Class_label
ac48ef85-8c18-487a-8ff1-1822fde676c6,3,3,2,2
ec9fff29-d9cc-4c28-abe1-3c9d1edaa45a,0,3,4,1
0d544068-c7f7-4c68-8c15-a1001efce7c7,2,3,2,2
1494ea89-e13a-4a14-9357-0b3361c137dc,0,2,2,1
876be384-a374-4222-be03-a8a5450e35ba,1,3,2,1
29a77418-7a32-47f0-a23a-d50580d8f616,2,3,2,0
26e3edd1-3a51-4607-934e-b8de49206e4c,3,1,3,2
dd9adadc-4b30-4216-b623-6f40818433fd,0,2,8,0
63f99483-f4d2-496a-a8e1-5af32039de15,3,2,9,1
1f5b69ec-9d19-4f66-9904-82f14fbd8ce1,1,2,0,1
0e1fc69d-7cdf-4ce6-a409-8eb68e89c2bd,0,1,2,2
dc61b9b4-2a5d-4a4e-bbbf-ffe039a5aee9,2,3,2,2
7637872c-4de6-49fb-ba5c-a7eba417a03e,0,3,4,1
8579215b-ea02-4ca8-a364-9e0d4efbfc05,0,3,6,2
e49e750b-ce31-4dea-a563-0e274b0310df,2,1,3,2
3385ff77-0682-4841-908f-03ed52b3aeb8,0,2,0,1
b496add5-78ad-469a-8c79-70f49bd560fb,2,2,11,1
7258a06a-bf02-4952-bbb9-fb589693b453,1,2,3,2
dc8d6b84-6bbe-4bb2-bb2b-125859805a98,3,2,2,1
3ca21dcd-0b2c-498b-9368-71136da97b68,3,1,0,2
6fb0f0b9-e5b3-4f03-8cbc-ae9fc9c2cb30,2,3,0,0
8869df6a-13a7-4199-8d84-d68f56bdce3b,0,1,7,1
e9a78f98-b5c6-4d2a-8a84-6c099c36cb20,2,1,4,0
bf044252-94f2-4e33-b701-1d7b25496e04,3,3,10,1
95ff9c34-2481-47c6-81ea-06579d35cbe5,3,1,2,1
e9a78f98-b5c6-4d2a-8a84-6c099c36cb20,0,2,5,1
98c6f8bb-a6d3-4d12-8b6a-1e5208af919c,0,2,7,1
18a675d7-3619-446d-8850-f8b77ae32ae5,2,3,1,1
f7fb0221-5ae4-487c-b4cf-3b91f5def002,1,2,1,1
bf044252-94f2-4e33-b701-1d7b25496e04,0,2,8,2
6ad83bda-6f0c-4114-9f73-f9b27ea3d369,0,2,12,1
795eb66a-4ddc-43ad-af1b-d39ed56f2e45,3,1,9,1
cad665ce-9db9-49da-8966-89af28dfbd6e,2,2,11,2
2677aa46-d53a-4991-8c99-273a0db03040,0,1,11,0
75009ffb-3632-4605-8764-91096a450059,1,2,2,1
f820c2b4-0f0d-4a1c-ab73-0cc9bc1cd910,0,1,0,1
ac48ef85-8c18-487a-8ff1-1822fde676c6,1,3,0,1
987e50d2-e494-494d-89a1-5dc04371d018,2,2,2,2
bac1c9dd-f769-4271-b23f-5e185b11f8d5,1,3,2,2
33b248fd-b58f-4c58-94b5-e83b695e5f75,0,1,8,0
576b54c6-5bc1-4ec0-aac3-3555bde64476,3,1,0,1
32d1a2c0-16ac-498f-a3e9-92149e563a65,3,2,0,0
9693a643-d567-4eb3-b2fb-d662b38df7c2,1,2,3,0
a7180b62-73cb-4303-8aca-58d3ad4008ff,1,3,3,2
80508871-29ee-4d07-8b0a-e563731ce6d1,0,3,9,1
61fc20f3-b33b-4a33-95fd-da12411de201,0,3,7,0
b12e465c-122f-4edc-bf23-cc929f84daa7,2,1,1,0
3168e4f4-78f4-4d12-86b8-dc48c5dbfc1c,1,3,2,1
f7aa006a-483f-4d4b-8ddb-e8249dddd16a,6,2,10,1
f7b3db14-ca4c-4076-86c7-01cab1b346ea,1,2,9,1
24c56821-4752-4e1a-b2a6-2b6ec9cd80cb,3,1,5,1
6fb0f0b9-e5b3-4f03-8cbc-ae9fc9c2cb30,3,1,10,2
0de7985c-bbe4-485e-8615-4e2fb8561106,2,2,1,1
1b6c5b9d-0262-4cfc-badc-fdcbd797e22d,5,1,3,1
67a0cafe-f807-4ce9-be54-9e906a075560,3,1,4,1
f2574d6f-f391-4581-81fe-d3a92f0e158d,1,2,5,1
7aae85eb-6ccf-438e-9050-584aa6253550,0,2,11,0
f716bff5-bbb4-4208-adc7-82ef3923eae8,3,3,3,1
10a262c5-b4ad-4e1c-acab-53e55fec9bf9,0,3,8,2
401aa031-5845-477d-8173-95d9295c55fd,3,2,3,1
25da962d-3807-4db9-ae61-6fdfda13e1d2,2,1,9,0
fdac1a9b-e4a5-4912-8135-8d1b0916424f,0,3,12,2
d3a02ea9-9042-4c4c-a333-2ca36dd31b8a,0,2,1,2
beb3af48-ba1f-44da-85a1-3769216a732b,0,3,2,2
801bfa67-bf71-4340-b578-a9ed33cbe1e3,2,2,1,0
7501729c-980f-4e8e-9e3c-d149bfbf2848,0,2,4,2
0657f4ec-d8bd-4589-ac18-1e333388b405,0,1,7,2
18a675d7-3619-446d-8850-f8b77ae32ae5,0,1,3,2
252c77fc-c491-4076-aadf-5e42af96af62,3,3,7,1
876be384-a374-4222-be03-a8a5450e35ba,0,2,4,1
f8a3df93-3759-46eb-a0a5-c6725860053c,2,1,1,1
c79d798d-9626-4abe-896d-ed04c3f7b709,0,1,3,2
2cca6503-9983-46f6-9b4a-0843ba9ad788,1,2,1,1
96d1b2df-e7e7-49f8-a167-349bdc84fe5c,3,1,5,2
33eb4fc1-92ac-48b5-b0f7-be47ef19638b,4,3,3,0
8bd808b5-5b4d-4a47-9327-8da9dd57b2ce,3,1,2,2
401aa031-5845-477d-8173-95d9295c55fd,2,3,3,2
bf044252-94f2-4e33-b701-1d7b25496e04,1,2,0,0
1ecf300d-152e-4acc-a76d-46e67c37a045,1,1,1,0
afbcaf7c-3f20-470f-b719-4174df8b3af3,3,1,2,1
98c6f8bb-a6d3-4d12-8b6a-1e5208af919c,0,2,4,2
b39e0c8e-95af-43b5-8748-2d8ecd620fc8,1,2,3,1
78c00f5e-e5ac-4612-a2c4-8015f7909d34,0,2,10,2
f7aa006a-483f-4d4b-8ddb-e8249dddd16a,6,2,9,1
0e1fc69d-7cdf-4ce6-a409-8eb68e89c2bd,2,1,11,1
00b38188-82ee-4f1d-9661-485338815751,0,3,6,1
e0a00fb9-e5c9-482a-83a7-f6c3085fc571,3,1,5,2
c79d798d-9626-4abe-896d-ed04c3f7b709,0,3,7,1
c024fb3f-c249-438c-9a31-7a0d409ec71b,2,2,3,0
f8f6af3a-81ec-48bb-a1a2-289d5a9d8147,2,2,4,1
576b54c6-5bc1-4ec0-aac3-3555bde64476,0,2,5,2
ab3b7216-a77c-4aa3-8851-993e39235064,3,3,2,2
beb3af48-ba1f-44da-85a1-3769216a732b,3,1,9,2
25fd5957-da48-4f82-b53c-535e76e0c847,1,2,3,1
18a675d7-3619-446d-8850-f8b77ae32ae5,3,3,5,1
f2574d6f-f391-4581-81fe-d3a92f0e158d,0,3,4,1
47c33800-ec0f-43e2-97a9-fc81e4a3a754,2,2,6,1
7aa98cab-f89d-4508-b2c5-e7b7af5f1710,2,1,1,2
fe533f7c-9019-4b06-885d-c1a0bdd8f5d6,0,3,7,2
ac42fdfe-d0a3-4028-a6b2-45d04231f9c6,0,2,6,1
452e1ca9-0f81-44a8-970d-37ec19fdaf1e,1,1,0,0
b684e3ee-b73a-43fc-b64d-5e73605c80cd,1,1,1,1
c6841a84-db9a-4273-ba1a-470a74c3451f,1,1,0,0
ad6f775a-b141-4691-84ed-38d79f5bf30d,3,2,9,1
3385ff77-0682-4841-908f-03ed52b3aeb8,3,2,11,1
2331ef25-4770-4491-ad50-bba1e6fdf328,0,1,0,0
de829f5b-14d9-4859-b3de-338a9c808245,3,2,5,2
ef445c9a-ce55-475e-8c54-b45a30b2817b,2,1,2,0
fcbe8631-e21c-41d6-975f-6de80d663bcf,1,2,3,0
9fa44183-5fc7-44db-8b9d-9bd3eae02100,3,1,1,1
ae90d1d9-1185-4ba2-857c-c8b26702ddc6,4,1,3,1
5e10d156-2ba0-4cc6-8da5-39d84674b73f,2,3,3,1
5e3f9a8c-0fce-4d2b-8b48-3bc93600bc32,0,3,8,1
0d30aeca-c160-4376-880a-92a0f486f9e2,3,3,5,1
16fee3d6-8d7a-4366-a491-e83c47dc3691,0,2,5,1
e6f69e12-2135-4c44-ab8c-97bbe20dde40,3,1,3,1
e227dbb0-a207-4ee7-b011-038526a2b3a3,0,2,8,1
55e9552f-0616-4d1d-ae93-378d8f6a3dac,0,2,3,2
e51ea640-0b6f-417b-a87b-0a59c4dde47a,0,2,5,2
beb3af48-ba1f-44da-85a1-3769216a732b,3,2,10,1
e2fee74b-931e-4cfb-a9e6-917169f2613f,2,1,3,2
e3302ee3-12c0-4ef2-84f8-504441a905f3,3,1,2,2
3168e4f4-78f4-4d12-86b8-dc48c5dbfc1c,3,1,8,2
ab024f6c-ea4e-4d9a-a6cd-cfbbae008dba,2,2,2,1
96d1b2df-e7e7-49f8-a167-349bdc84fe5c,2,1,3,1
33b248fd-b58f-4c58-94b5-e83b695e5f75,1,3,7,0
bf044252-94f2-4e33-b701-1d7b25496e04,0,3,2,1
994ce660-5f81-4a5a-9df7-18318debc559,0,1,10,1
30ed9f84-fc72-45fc-b287-2c7ebf9ea1ed,2,1,1,1
e934c1b3-b695-423c-8ab1-6850891ef3dc,2,3,7,2
987e50d2-e494-494d-89a1-5dc04371d018,2,3,3,0
f53381e4-141b-4cdd-a12a-177796e0a44f,0,3,3,0
744a70c6-08bd-472c-8b82-d2c569c327cd,1,3,2,1
e2fee74b-931e-4cfb-a9e6-917169f2613f,2,1,8,0
e10d34ff-b857-4ef3-8ea7-973e19d1e58a,2,1,0,0
24c56821-4752-4e1a-b2a6-2b6ec9cd80cb,0,1,9,0
e0c6d847-4631-42f3-a3d7-5835d667f2a4,2,3,8,1
4fe9ad76-157e-4887-873a-ed68782fe658,0,1,0,0
e685014d-de43-4b7b-bd34-a3a74a6789bb,0,2,7,1
02a1eb88-b6b1-49db-975d-ea2c0edfdd43,2,2,2,1
da4bc5e7-16c2-4534-a20b-b48f6dd7a39d,2,3,1,0
8fc2feb2-c17e-4b92-99c6-2f00053785fe,0,3,4,1
b788df45-671f-4bd0-9dd1-ad9df1b72ba4,0,1,4,1
cd4bc9a1-f7b4-4108-9eed-e08bddb4dcc2,3,1,11,1
1dc4bd32-b6fc-4ccf-988e-ffcb8bd3fd44,0,3,5,1
12555fb4-ea91-428f-955e-bc84d4e5cb74,2,3,1,1
9a469c0d-2886-44c1-b3b8-adaf29de92ba,0,2,2,1
3311805c-1ebc-490a-8bb6-4ede8ca40e89,0,3,2,0
25fa78a5-cf0f-46e1-9a7a-2132b135ff89,4,2,0,1
46caec75-921c-4311-9b74-29b5eeb9f15d,2,1,0,0
65fc4846-1d7f-4227-8f6a-6c03b6d677fb,1,1,8,1
9e48e454-18ff-4723-b26c-378bf6d47647,3,1,6,0
cb9ed059-e2e4-49c1-b294-5aec43d90fc8,0,2,9,0
4ab04e44-5feb-47b7-a584-ad2acc65dc15,1,3,2,1
d62a3de7-7bac-4e10-ad9a-5fd945def9b3,1,1,0,0
20d5a4c4-42b3-43f2-a34d-6796e803c590,1,3,4,1
c6116381-8469-49be-b77e-c0b1967c44bf,2,2,4,1
bf044252-94f2-4e33-b701-1d7b25496e04,3,2,2,2
29a77418-7a32-47f0-a23a-d50580d8f616,2,2,8,0
8ba8cac4-906b-4194-94b5-1fbdde0a7ee0,0,2,8,1
65fc4846-1d7f-4227-8f6a-6c03b6d677fb,3,1,5,1
96d1b2df-e7e7-49f8-a167-349bdc84fe5c,4,2,3,2
25419406-1a14-4aa5-9661-6e14802f67b7,3,1,10,1
ac42fdfe-d0a3-4028-a6b2-45d04231f9c6,3,2,6,1
706eee9b-e9c2-4966-8b8c-d8a46747b340,2,1,7,1
d34f2974-7554-4a29-8931-5ce48a6704ff,2,1,8,2
66f84cb7-b38d-469a-9b26-d864984d336e,2,3,10,2
0de7985c-bbe4-485e-8615-4e2fb8561106,0,1,7,1
401aa031-5845-477d-8173-95d9295c55fd,1,3,1,2
7336e3a1-dbc4-481c-85a9-796fad5ab0c0,0,3,11,2
de65c204-a41e-4370-a138-7acef6ac2766,0,3,1,1
afbcaf7c-3f20-470f-b719-4174df8b3af3,2,2,3,1
62cff62f-fdd0-4b48-aeb6-afed69e9486d,0,1,11,2
45740819-6e92-43b2-aea9-56a87900d93b,1,2,3,0
e558ba2d-fec6-44c7-a242-bae7b6a3ad7b,0,1,4,0
a3d20d72-ffac-41fe-a53a-24b01b9a54fc,1,3,2,0
20d5a4c4-42b3-43f2-a34d-6796e803c590,2,2,7,2
74547dbb-75bb-48b7-beb0-e72887ed86fc,2,3,3,2
595095f2-459d-41e6-820e-8f34c6b62748,2,1,0,0
f1c7e36a-cf72-4828-98f3-eaaa6bf644d5,4,2,0,0
e558ba2d-fec6-44c7-a242-bae7b6a3ad7b,2,3,3,0
0c2d4dde-4320-4f89-aeff-b97c512ca647,3,2,11,0
33330413-28b5-48cf-b386-796a951e08a3,2,2,11,1
31509e54-25eb-45e6-a065-365838b58d7e,3,2,4,1
e685014d-de43-4b7b-bd34-a3a74a6789bb,0,1,0,2
e6f69e12-2135-4c44-ab8c-97bbe20dde40,3,3,9,1
e934c1b3-b695-423c-8ab1-6850891ef3dc,1,1,2,2
33ab9c36-aca1-4ec3-9934-4b0ed8327204,1,2,1,1
ad6f775a-b141-4691-84ed-38d79f5bf30d,3,1,11,2
90b19f5e-5be0-4f38-a0e3-06482573effe,2,1,9,2
ef445c9a-ce55-475e-8c54-b45a30b2817b,0,1,6,1
33ab9c36-aca1-4ec3-9934-4b0ed8327204,0,3,1,2
450917fd-12df-4c92-a20f-18f7d2b5979c,1,3,1,0
f1bd20f4-0970-45cf-85da-3f63b20e9ef1,1,2,0,1
ef1aa93b-922d-4c32-955c-8f82bea2731a,3,2,1,2
c856d82f-917e-461c-a91f-5298926b8b31,3,2,7,2
e83ec571-b192-4f61-86fe-8fd2be61fb33,2,2,3,1
c79d798d-9626-4abe-896d-ed04c3f7b709,0,3,10,0
373380a3-7e33-4213-ba1f-761ca348f6a8,0,3,3,1
b7eae996-aae1-47ef-bd62-6af8f0262e3d,3,3,3,2
fbad6fde-83d4-47ef-a5d8-9e52ee51432b,3,3,6,1
afbcaf7c-3f20-470f-b719-4174df8b3af3,3,2,1,2
55c610c8-e7a5-404a-b132-42f6cb4c4d25,1,1,3,1
d3a02ea9-9042-4c4c-a333-2ca36dd31b8a,2,1,7,1
02a1eb88-b6b1-49db-975d-ea2c0edfdd43,3,1,4,1
6ab30f3e-933d-42d4-8c17-b817545e51fb,2,1,3,1
f4186a49-de0d-48f4-b944-f0d0bc7a4ef1,3,3,6,2
6ffe4933-3202-451b-ae6b-fee85cafc829,2,3,1,1
b55785cf-6013-42a5-a49e-391fbee95432,2,1,5,1
d6b9856a-6a66-4034-9fe7-058b8904579b,3,2,10,1
1494ea89-e13a-4a14-9357-0b3361c137dc,1,2,6,1
82de2a17-e3d3-40b8-aad8-8f5f1dbfdfac,3,3,1,1
7e8a81a0-8c88-4cb3-a890-74dbdc5f335e,2,2,3,2
afbcaf7c-3f20-470f-b719-4174df8b3af3,3,3,5,0
2a04312b-9fb4-458a-ac12-20dcc3ee5163,1,2,3,2
e934c1b3-b695-423c-8ab1-6850891ef3dc,4,3,0,2
e2b722f8-38cb-41c2-8889-cf61b3d6bde7,0,3,2,1
1bbcb4d8-f13e-48a0-8e8a-45d864942835,1,1,11,2
104f018d-2868-4b60-8b86-4db40ec92f30,0,2,8,1
9dc477b5-a1b1-46fc-95f7-fd495c899330,2,1,2,1
2c233ea8-19da-497a-b8ad-96a99f275ea0,1,1,1,1
2d2d4020-b3f3-4e1b-bad0-403dfd1a9945,0,2,6,1
ca282e1e-516f-414a-9e46-c90c32069884,1,3,2,1
0c3c37ca-ae71-4b88-a6af-67cd6f1d0099,2,2,3,1
744a70c6-08bd-472c-8b82-d2c569c327cd,0,2,6,1
1f5b69ec-9d19-4f66-9904-82f14fbd8ce1,0,3,2,1
1904f709-5b12-4173-8acd-56c9f8d351a0,3,2,9,2
ec9fff29-d9cc-4c28-abe1-3c9d1edaa45a,3,1,5,2
2ebefac6-1992-4b04-816c-8ff3743d9faf,2,2,2,1
795eb66a-4ddc-43ad-af1b-d39ed56f2e45,0,3,10,1
2c233ea8-19da-497a-b8ad-96a99f275ea0,2,3,3,2
29a77418-7a32-47f0-a23a-d50580d8f616,2,2,5,1
e0085bd5-0a1a-4a08-b387-ccfdf815ad3c,1,2,0,1
377f06be-bea1-408d-85de-38df3c9aa91e,3,1,1,0
79fc59f4-85f3-454e-bd13-f290743895ac,0,2,4,1
bf044252-94f2-4e33-b701-1d7b25496e04,0,1,5,1
cd4bc9a1-f7b4-4108-9eed-e08bddb4dcc2,3,2,3,1
4d6dac54-742f-4f64-a038-5d9414d7c2e7,1,2,2,2
dc8d6b84-6bbe-4bb2-bb2b-125859805a98,0,2,7,2
2cca6503-9983-46f6-9b4a-0843ba9ad788,2,2,0,0
14720885-426c-45ae-bc95-17ca7bb2c72a,1,3,3,2
9a86e7d4-21ff-43d8-8561-9629cae7123b,0,3,7,2
71545d2c-cd53-445f-8230-9b264cd20235,1,2,8,2
4ab63cfc-7291-4c7c-a4c8-437212605677,3,2,6,0
31509e54-25eb-45e6-a065-365838b58d7e,2,3,0,1
2a04312b-9fb4-458a-ac12-20dcc3ee5163,0,2,2,1
8f43a714-1fc4-4f27-915a-c51d2dae5921,0,1,4,1
0cc70727-e962-49ef-a3f2-c3956bc7100b,0,3,2,1
4fe9ad76-157e-4887-873a-ed68782fe658,3,1,10,0
9fb7c2f0-e2f8-418f-83f7-160cf0e7a6f4,0,2,6,1
55e9552f-0616-4d1d-ae93-378d8f6a3dac,0,1,8,1
e6f69e12-2135-4c44-ab8c-97bbe20dde40,0,1,10,1
0cc70727-e962-49ef-a3f2-c3956bc7100b,1,1,0,0
b5a221de-906d-4b23-bdd5-9924faf6657d,2,3,3,2
646685a7-2257-4f79-addd-22a670b13fab,3,2,11,0
9b0a0e80-18e5-4923-941d-ac455215c044,3,2,1,1
76123113-990b-4b8d-9265-968e6ed6babb,3,3,1,1
62cff62f-fdd0-4b48-aeb6-afed69e9486d,2,1,1,2
7e525733-d6de-4e26-ba8e-cbaad661e2c5,0,3,0,0
03da08b1-290a-40ba-be04-b329ae9853a1,0,2,8,1
cd4bc9a1-f7b4-4108-9eed-e08bddb4dcc2,4,3,2,0
e9a78f98-b5c6-4d2a-8a84-6c099c36cb20,0,1,11,0
beb3af48-ba1f-44da-85a1-3769216a732b,0,2,5,2
09cfa7c9-cbb3-4ab4-a928-359d759059f8,3,1,6,1
3edad763-a934-4083-b87a-d116855a0ab8,0,1,11,1
1ecf300d-152e-4acc-a76d-46e67c37a045,2,3,3,2
38e6b957-aa4d-4c77-be93-856b6695959d,3,3,4,1
dd7e6617-3ea0-4a9f-ba95-82b89f35bd12,1,2,0,1
cb9ed059-e2e4-49c1-b294-5aec43d90fc8,3,3,2,0
46a69bf6-ed5f-47bf-ba59-314e691e8da9,2,1,3,2
66f84cb7-b38d-469a-9b26-d864984d336e,0,3,1,2
795206ac-1585-44fd-ac75-97ede13afe27,0,3,9,0
8fc79c7f-bbdb-4512-b460-c75aacd1a3c7,1,3,9,1
0e1fc69d-7cdf-4ce6-a409-8eb68e89c2bd,2,2,8,1
ff9f1820-4dbc-47fb-ac2f-eeff31cb1501,3,1,2,0
9dbe75b4-5354-4f4e-87d6-87c8431d9a17,2,1,2,1
33330413-28b5-48cf-b386-796a951e08a3,2,3,0,1
2677aa46-d53a-4991-8c99-273a0db03040,0,3,3,1
300f2e0f-3a67-495f-9234-201286444649,0,1,2,1
7d9ed1ba-ae6a-436d-a5b2-eef29a64de15,2,1,3,0
994ce660-5f81-4a5a-9df7-18318debc559,3,3,4,1
e5032b36-42bc-40c6-880d-bda7d07e2017,0,1,5,1
9dc477b5-a1b1-46fc-95f7-fd495c899330,1,2,0,2
baafcb07-4eff-4e44-afe2-51d3b65b6964,0,3,2,2
104f018d-2868-4b60-8b86-4db40ec92f30,2,1,9,1
8de3189c-8e95-43a2-b6d2-743f097a57fb,0,2,3,1
ec9fff29-d9cc-4c28-abe1-3c9d1edaa45a,0,1,10,1
104f018d-2868-4b60-8b86-4db40ec92f30,0,1,5,0
66f84cb7-b38d-469a-9b26-d864984d336e,0,2,2,1
377f06be-bea1-408d-85de-38df3c9aa91e,1,3,0,1
1f5b69ec-9d19-4f66-9904-82f14fbd8ce1,0,1,0,2
104f018d-2868-4b60-8b86-4db40ec92f30,0,1,7,0
5e10d156-2ba0-4cc6-8da5-39d84674b73f,3,1,1,2
e49e750b-ce31-4dea-a563-0e274b0310df,3,3,7,2
43fa1619-d7b2-44b1-8e51-4d58816fab6f,2,3,3,2
1f5b69ec-9d19-4f66-9904-82f14fbd8ce1,2,1,11,1
ea4f5055-2972-4dfd-824f-bc4883804346,0,1,1,1
f7b3db14-ca4c-4076-86c7-01cab1b346ea,0,3,7,1
cb1b9e7d-1dc0-4014-9b8e-cde53dd24006,3,2,9,1
62cff62f-fdd0-4b48-aeb6-afed69e9486d,0,2,1,1
e49e750b-ce31-4dea-a563-0e274b0310df,0,2,0,1
82de2a17-e3d3-40b8-aad8-8f5f1dbfdfac,2,3,7,1
b5a221de-906d-4b23-bdd5-9924faf6657d,0,1,0,0
85541099-c440-414f-9e78-84a534cc96bf,3,3,0,1
0cc70727-e962-49ef-a3f2-c3956bc7100b,2,2,7,1
5dfcc252-14d0-4643-9814-2dadec48c2f3,0,2,4,0
cb9ed059-e2e4-49c1-b294-5aec43d90fc8,0,3,2,1
43fa1619-d7b2-44b1-8e51-4d58816fab6f,0,1,3,2
0a806426-3190-420d-9039-30f3d750390a,2,1,2,1
34b30af5-2fb3-4dee-98ee-2398757e8e88,3,1,10,0
85541099-c440-414f-9e78-84a534cc96bf,1,2,2,2
cb1b9e7d-1dc0-4014-9b8e-cde53dd24006,3,3,2,2
65fc4846-1d7f-4227-8f6a-6c03b6d677fb,4,2,3,1
375334fd-fae2-4438-8cbf-da957dfcbf7f,0,1,11,1
fe533f7c-9019-4b06-885d-c1a0bdd8f5d6,2,2,9,0
8ba8cac4-906b-4194-94b5-1fbdde0a7ee0,3,1,1,2
6f8801d8-37b6-438e-8a58-759ad206ccbb,3,3,8,2
9388968d-eda1-400b-8843-4546fa30f1a2,0,2,8,1
e9773f87-472b-46d9-bac8-8e380f8eca99,2,1,3,1
1bbcb4d8-f13e-48a0-8e8a-45d864942835,0,1,11,2
a376c3b7-8bd7-4399-ad9f-173b2d672b81,1,1,11,1
787548e4-dbfa-421b-b0b3-51230c941169,2,1,11,2
79fc59f4-85f3-454e-bd13-f290743895ac,1,3,1,0
a55d4342-b7d1-4639-ad3b-96d53fa1fde3,1,1,2,2
12555fb4-ea91-428f-955e-bc84d4e5cb74,2,1,6,0
b93d3faf-ad80-435c-a7b7-bdb39695edb8,4,3,3,1
0543d6d8-21a5-4e88-8fa2-370fc24a4981,3,3,4,2
787548e4-dbfa-421b-b0b3-51230c941169,2,3,0,2
d71f9db8-f93b-4cab-89ce-5d52a6627034,3,2,8,2
cad665ce-9db9-49da-8966-89af28dfbd6e,0,1,4,1
9e48e454-18ff-4723-b26c-378bf6d47647,2,3,5,1
af89426d-63f8-4feb-9c2e-5b7fd2d745db,2,1,8,1
db7f06ea-7491-4ad9-9c8d-2f7b3dcf208f,2,1,8,1
63622265-53f0-4193-b3f6-045b5d0e07d2,3,3,5,2
76756a98-cb5b-4d0a-b293-e5bf30ec9428,2,3,2,0
29a77418-7a32-47f0-a23a-d50580d8f616,2,3,9,1
ac42fdfe-d0a3-4028-a6b2-45d04231f9c6,3,3,10,1
0de7985c-bbe4-485e-8615-4e2fb8561106,3,3,5,1
dc8d6b84-6bbe-4bb2-bb2b-125859805a98,1,1,2,2
36b230c4-749e-47b9-b9dd-2f6ad95bfc8c,4,3,1,0
b1c1f1cd-9747-4fe6-b5a4-015bf6f9b201,1,1,2,1
2c233ea8-19da-497a-b8ad-96a99f275ea0,3,3,0,1
dc8d6b84-6bbe-4bb2-bb2b-125859805a98,1,3,1,2
8e8a5146-f063-4b7a-9f10-5c6ab7ef04dd,0,3,4,1
2976f377-916a-436f-91a4-a7f45d5205a0,0,1,1,0
f82e0a1a-964b-4709-a82e-81c006d274c3,0,1,2,1
7aa98cab-f89d-4508-b2c5-e7b7af5f1710,0,2,4,2
5d17ef1e-df79-486b-b081-edfa10b0e6f7,2,3,1,1
4b9cc703-e025-42b2-96a3-a41238525c54,3,2,5,1
4ab63cfc-7291-4c7c-a4c8-437212605677,3,3,3,0
25419406-1a14-4aa5-9661-6e14802f67b7,3,3,10,0
4ab63cfc-7291-4c7c-a4c8-437212605677,2,2,2,0
4b9cc703-e025-42b2-96a3-a41238525c54,2,3,2,1
48900cf9-7a45-44c7-8973-623c32f259ec,3,3,2,0
8e8bdbd6-367b-450b-9ed8-a61a329eace0,3,2,1,1
9693a643-d567-4eb3-b2fb-d662b38df7c2,1,3,3,0
dd9adadc-4b30-4216-b623-6f40818433fd,0,3,8,2
33ab9c36-aca1-4ec3-9934-4b0ed8327204,2,2,3,0
6f8801d8-37b6-438e-8a58-759ad206ccbb,3,1,0,1
411302ab-fdf9-4930-930f-dd66eacec272,2,3,8,1
ea4f5055-2972-4dfd-824f-bc4883804346,2,2,4,2
b496add5-78ad-469a-8c79-70f49bd560fb,0,1,9,1
cd4bc9a1-f7b4-4108-9eed-e08bddb4dcc2,3,3,6,1
44825a16-3b32-4592-af47-26e9d48cd569,1,2,1,2
104f018d-2868-4b60-8b86-4db40ec92f30,2,3,4,1
20d5a4c4-42b3-43f2-a34d-6796e803c590,1,1,6,1
25fd5957-da48-4f82-b53c-535e76e0c847,2,2,2,1
63622265-53f0-4193-b3f6-045b5d0e07d2,2,3,0,2
9cef4e30-899f-4739-b54b-c360047bcda2,3,1,3,1
afbcaf7c-3f20-470f-b719-4174df8b3af3,0,3,0,2
e83ec571-b192-4f61-86fe-8fd2be61fb33,4,2,1,0
994ce660-5f81-4a5a-9df7-18318debc559,1,1,3,1
e0a00fb9-e5c9-482a-83a7-f6c3085fc571,2,1,2,1
fbad6fde-83d4-47ef-a5d8-9e52ee51432b,3,3,10,1
fe533f7c-9019-4b06-885d-c1a0bdd8f5d6,2,3,5,2
1904f709-5b12-4173-8acd-56c9f8d351a0,0,2,7,1
238527b3-dfbc-4760-b8ee-b62185da4472,3,2,3,1
2d2d4020-b3f3-4e1b-bad0-403dfd1a9945,3,3,3,1
dc61b9b4-2a5d-4a4e-bbbf-ffe039a5aee9,0,1,2,2
46a69bf6-ed5f-47bf-ba59-314e691e8da9,2,2,2,2
4ab04e44-5feb-47b7-a584-ad2acc65dc15,2,1,9,1
fefd767f-e663-4b87-b9ee-314cf463ce7d,0,1,9,2
e0601201-7619-4de0-9fa6-40f62a738d51,3,3,9,1
c8049b38-7a6f-479b-9291-6b484f2a0ca0,3,1,0,0
1ecf300d-152e-4acc-a76d-46e67c37a045,2,2,8,1
a9cc5706-a7d7-4dfc-8bb7-6f531d9c89ac,0,3,2,1
dd9adadc-4b30-4216-b623-6f40818433fd,1,1,4,1
4be5894a-47c4-4018-968f-3291d8144808,2,3,2,2
12555fb4-ea91-428f-955e-bc84d4e5cb74,3,1,2,2
2162a2b6-8e21-44bc-931b-a635867d80b9,1,1,4,1
dd9adadc-4b30-4216-b623-6f40818433fd,0,2,9,2
dd9adadc-4b30-4216-b623-6f40818433fd,1,3,2,1
4ab63cfc-7291-4c7c-a4c8-437212605677,0,3,9,1
73d5adee-c1ec-46b3-a519-ccf381293116,0,2,5,1
fdac1a9b-e4a5-4912-8135-8d1b0916424f,3,3,2,0
4c894705-366d-4a60-bc7b-40d9e168bfe0,2,1,6,0
96d1b2df-e7e7-49f8-a167-349bdc84fe5c,4,1,2,1
